Article ID,Domain,Date,Category,Headline_English,Content_English,Label,Source,Relation,F-Type
1013,Facebook Page,2025-05-31 2:23:00,Sports,Former BCB president Faruk Ahmed arrested,"A piece of information with the caption 'Breaking News: BCB President Farooq Arrested at the Moment After Being Deposed, Detailed Comments' has been circulating on social media.",0,rumorscanner.com,Related,Fake
1014,Facebook Page,2025-05-29 11:37:00,Sports,Cricketer Tamim Iqbal passes away,"A claim titled ‘Tamim Iqbal Bhai has passed away, Innalillah wa Inna Ilaihi Rajiun’ has been circulated on social media. 
",0,rumorscanner.com,Related,Fake
1015,Facebook Page,2025-04-10 2:23:00,Sports,Shakib donates Tk 100 million to Palestine and Gaza,"A photocard featuring the design of private television channel Jamuna TV, titled ""Shakib Al Hasan has donated 100 million taka to Palestine and cannabis,"" went viral on social media.",0,rumorscanner.com,Related,Fake
1016,Facebook Page,2025-04-17 11:42:00,Sports,Cricketer Shanta retires from all formats,"Recently, claims have been circulating on social media that Bangladesh national cricket team cricketer Nazmul Hossain Shanto has retired from all formats of cricket.",0,rumorscanner.com,Related,Fake
1017,Facebook Page,2024-11-09 12:42:00,Sports,Nazmul Shanto comments on 'I will be the world's best captain one day',"Recently, Bangladesh was whitewashed in a two-match Test series against South Africa. During this series, news of Shanto stepping down as captain was reported in the media. In the wake of this, a comment titled ""I will be the best captain in the world one day"" has been circulating on social media, quoting Nazmul Hossain Shanto, the captain of three editions of the Bangladesh national cricket team.",0,rumorscanner.com,Related,Fake
1018,Facebook Page,2024-10-03 4:29:00,Sports,Shoaib Malik comments on Babar Azam not getting a place in Nepal team,"A report has been circulated on social media, including the media, claiming that former Pakistan all-rounder Shoaib Malik made a comment titled ""Babar Azam will not get a place in the Nepal team either.""",0,rumorscanner.com,Related,Fake
1019,Facebook Page,2024-09-18 4:19:00,Sports,Portugal introduces 7 euro coin in Ronaldo's honor,A claim has been circulating on the internet that Portugal has introduced a 7-euro coin featuring Portuguese football star Cristiano Ronaldo in his honor. The claim has also been accompanied by images of some coins featuring Ronaldo.,0,rumorscanner.com,Related,Fake
1020,Facebook Page,2024-09-15 2:46:00,Sports,Shakib married Nafisa Kamal,Rumor Scanner has spotted a photo card featuring the design of private electronic media outlet Jamuna TV being circulated on social media with the headline 'Shakib finally married Nafisa Kamal in America'.,0,rumorscanner.com,Related,Fake
1021,Facebook Page,2024-09-10 10:43:00,Sports,Shakib is going to England to do marijuana business,"A photocard featuring the logo of private electronic media Jamuna Television, featuring cricketer Shakib Al Hasan, has been circulated on the internet under the headline 'Shakib is going to England to do marijuana business'.",0,rumorscanner.com,Related,Fake
1022,Facebook Page,2024-09-07 4:19:00,Sports,Dr. Yunus is giving 10 crore taka to the Bangladesh cricket team,"Bangladesh won the Test series by defeating Pakistan 2-0. 
In this context, a photo card with the logo of private electronic media Jamuna Television has been circulated on the internet under the title ""For the Bangladesh Cricket Team, Dr. Yunus's gift of 10 crore taka from his own fund"".",0,rumorscanner.com,Related,Fake
1023,Facebook Page,2024-08-27 5:22:00,Sports,Alvarez donates to flood victims in Bangladesh,"Recently, due to heavy rains and landslides from India, some areas of Feni, Comilla, Noakhali, Laxmipur, Brahmanbaria, Sunamganj, Moulvibazar, Habiganj, Chittagong and Khagrachari districts have been flooded. Various pictures and videos have gone viral on social media depicting the tragic images of these flood-affected areas. 
Among them, a photo card with the design of Jamuna Television with the information or title “Alvarez donates 1 million euros for flood-affected people in Feni” has been circulated on the internet.",0,rumorscanner.com,Related,Fake
1024,Facebook Page,2024-07-31 7:33:00,Sports,Sabbir Rahman did not join the Scotland national cricket team,"Bangladesh national cricket team player Sabbir Rahman last played an international match for the national team on October 7, 2022 against Pakistan. Recently, a claim has been circulating on social media claiming that he has joined the Scotland national cricket team. 
",0,rumorscanner.com,Related,Fake
1025,Facebook Page,2024-07-31 7:25:00,Sports,Afghanistan recites Surah Fatiha in T20 World Cup semi-final,"Afghanistan lost to South Africa in the semi-final of the T20 World Cup on June 27. A video has been circulating on social media claiming that the Afghan team stood on the field before the match and recited Surah Fatiha instead of the country's national anthem, as is customary. 
",0,rumorscanner.com,Related,Fake
1026,Facebook Page,2024-07-31 9:59:00,Sports,"Prime Minister appoints Akram Khan as BCB president, replacing Papon","A video titled ""Papan's term has finally ended. Akram Khan gets the responsibility of BCB at the request of the Prime Minister"" has been circulated on the internet.",0,rumorscanner.com,Related,Fake
1027,Facebook Page,2024-07-02 3:30:00,Sports,Fans attack cricketers Shakib and Liton's homes,"The Bangladesh national men's cricket team did not fare well in the recently concluded ICC T20 World Cup-2024. In the last match of the Super Eights, Bangladesh had to chase down the target of 116 runs set by Afghanistan in 12.1 overs on June 25. But when they came out to bat, Bangladesh's innings was bundled out for 105 runs. The Afghans won by 8 runs due to rain. With this defeat, the Bangladesh team returned home on the morning of June 28 after losing all three Super Eight matches. 
In this context, a video titled ""Sudden attack on Shakib Liton's house at night. Papon saves Hathurusingha"" and with the thumbnail titled ""Why did BCB save the coach at the airport? Fans attack Shakib's house at night"" has gone viral on the internet. 

It is being claimed that fans attacked the houses of Bangladesh national cricket team players Liton Das and Shakib Al Hasan when they returned home after the T20 World Cup.",0,rumorscanner.com,Related,Fake
1028,Facebook Page,2024-07-01 3:22:00,Sports,Nazmul Hossain Shanto comments that the prayers of none of the 180 million people have been accepted,"The Bangladesh national men's cricket team was recently eliminated from the Super Eight round of the ICC Men's T20 World Cup held in the West Indies and the United States. In light of this, a claim is being circulated on social media recently. The claim being circulated is that Bangladesh captain Nazmul Hossain Shanto, in response to questions from journalists after returning home, said, ""Apart from our performance, think about your faith. 180 million people have not had their prayers accepted.""",0,rumorscanner.com,Related,Fake
1029,Facebook Page,2024-07-01 11:35:00,Sports,"Glenn Maxwell goes live, insulting Bangladesh cricket team","Bangladesh cricket team was knocked out of the ICC T20 World Cup 2024 after losing to Afghanistan. In the wake of this, a video is being circulated on the short video sharing platform TikTok, claiming that a group of cricket fans went to beat up the Bangladesh cricket team when they were returning home, and Australian cricketer Glenn Maxwell did a live broadcast supporting the incident.",0,rumorscanner.com,Related,Fake
1030,Facebook Page,2024-06-30 3:58:00,Sports,Cricketer Mahmudul Hasan converts from Islam to Hinduism,"""In 2008, Mahmudul Hasan, who played World Cup cricket for the Bangladesh Under-19 team, renounced Islam and converted to Hinduism. Mahmudul Hasan, who played a Test match against Sri Lanka, was renamed Bikash Ranjan Das. Since then, he has not played any matches for Bangladesh...."" A piece of information titled has been spread on social media.",0,rumorscanner.com,Related,Fake
1031,Facebook Page,2024-06-30 8:30:00,Sports,Rashid Khan's speech apologizing to Bangladesh and Australia,"The match between Bangladesh and Afghanistan in the Super Eight stage of the ongoing T20 World Cup held on June 25 was a three-way equation. The Afghans scored 115 runs after batting first. Bangladesh had to match this run in 12 overs to go through to the semi-finals. In addition, even if they had beaten Afghanistan in 20 overs, Australia would have gone through to the semi-finals. However, Afghanistan finally won by 8 runs, confirming their semi-finals. 

The first semi-final between South Africa and Afghanistan was held on May 27. After winning the toss and batting, the Afghans were all out for just 56 runs in 11.5 overs. This is Afghanistan's lowest total in T20s. 

In the meantime, a statement has been spread on social media claiming that Afghan captain Rashid Khan made a comment titled ""We ruined the beauty of the World Cup semi-final; Sorry Bangladesh, Sorry Australia.""",0,rumorscanner.com,Related,Fake
1032,Facebook Page,2024-06-29 3:55:00,Sports,David Warner makes comments on Bangladesh cricket team selling matches to Afghanistan,"On June 25, in the Super Eight round of the ICC Men's T20 World Cup, in the Bangladesh vs Afghanistan match at St. Vincent's, the Afghans batted first and scored 115 runs. Bangladesh were set a target of 114 runs in 19 overs due to several spells of rain. They were bundled out for 105 runs with 7 balls remaining. Afghanistan won by 8 runs using the Duckworth Lewis Stern method. In this match, Bangladesh had a chance to play in the semi-finals if they won before 12 overs, 4 or 5 balls, and Australia had a chance to play in the semi-finals if they won after that. Bangladesh lost by 8 runs, shattering Australia's dream of playing in the semi-finals. In light of this, a video footage of Australian cricket team batter David Warner is being claimed on the short video sharing platform TikTok, ""Bangladesh sold the match to Afghanistan, David Warner came live and exploded!""",0,rumorscanner.com,Related,Fake
